_id,评论内容,喜欢的菜,发布时间,用户总分,用户打分
{'$oid': '668e92dc654e5fed20a74688'},[薄荷]环境:银泰负一楼新开的店，达美乐对面 [服务铃]服务:店员很友好 点的单人套餐（含米饭），刚好菜都是我喜欢吃的，很实惠，量对我来说也刚刚好 点的微辣，味道很不错，就是洋葱有点多，不喜欢吃洋葱的记得提前跟老板说，不然就是跟我一样一点点挑出来,[],2023-11-27 19:48,4.5,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},本以为米饭吃不完，没想到菜的味道蛮好，不知不觉都吃完了，一个人吃份量足以，推荐！,[],2023-11-26 16:52,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5', '品种': '4.5'}"
{'$oid': '668e92dc654e5fed20a74688'},量有点小，总体来说还蛮好吃的，就是他们家有点辣，不能吃辣的一定要点微辣,[],2023-11-24 19:55,3.5,"{'口味': '3.5', '环境': '3.0', '服务': '3.5', '品种': '3.0'}"
{'$oid': '668e92dc654e5fed20a74688'},[薄荷]环境：银泰达美乐对面。 -吃过两次单人套餐，价格一样，但第二次的肉类品种变少了，分量也比第一次来吃的少。估计不做回头客的生意。 -方便面：太干太硬不入味。 -包菜：仅两片白色的菜梗。 -牛肉丸子：一个对半切开。 -口味太辣。 🫕菜品新鲜度比隔壁xx哥好。,[],2023-11-24 14:34,3.5,"{'口味': '3.5', '环境': '3.5', '服务': '4.0', '品种': '3.5'}"
{'$oid': '668e92dc654e5fed20a74688'},这是我第n多次来打卡银泰城负一楼的辣小小麻辣香锅了大众上团购还有活动哟。食品都超新鲜了的，三四十种菜品任性选，荤素搭配，按称称，吃多少夹多少。也不怕浪费！今天周末过来人有点多，需要排队。好吃，下次还会再来✌,[],2023-11-20 00:22,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},团了单人饱饱券，感觉很划算，菜也很好吃不错。,"['娃娃菜', '金针菇', '茄子']",2023-11-18 20:34,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},📍在银泰创意城负一楼，达乐美的正对面，很好找！买的一个单人套餐，中辣好吃，素菜和荤菜都有，完美搭配，一个人十几块钱能吃的饱饱的。  [薄荷]环境：比较干净  [服务铃]服务：很好，专门提醒米饭不够还可以加「土豆」「娃娃菜」,[],2023-11-18 14:17,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},休息过去吃的，点了个套餐，如果吃不了辣的尽量点微辣或者不辣，我觉得中辣有点辣了，可能是我吃辣不行了吧，套餐东西还是很多的，一个人吃根本吃不完，就是那个里面的泡面煮的太过了，其余的味道都还是挺不错的，值得试一试,[],2023-11-16 16:43,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '4.0', '品种': '4.0'}"
{'$oid': '668e92dc654e5fed20a74688'},[薄荷]环境： 还不错呢 「娃娃菜」「猪肉丝」「热干面」「午餐肉」,[],2023-11-14 17:15,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '4.0', '品种': '4.0'}"
{'$oid': '668e92dc654e5fed20a74688'},好吃的 咱就是说麻辣香锅 冒菜这类营养全面而且还是现炒的不比那些大饭店的预制菜强哪去了吗,[],2023-11-13 14:42,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5', '品种': '4.5'}"
{'$oid': '668e92dc654e5fed20a74688'},一人份麻辣香锅刺客不如去正经餐厅点两个菜,[],2023-10-31 14:59,2.5,"{'口味': '2.5', '环境': '2.5', '服务': '2.5', '品种': '2.5'}"
{'$oid': '668e92dc654e5fed20a74688'},已经来过很多次了，味道很棒分量也很多，服务态度也很好非常推荐,[],2023-10-29 14:29,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},口味偏重的麻辣香锅，价格挺实惠，味道还行,[],2023-10-23 14:36,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '4.0', '品种': '4.0'}"
{'$oid': '668e92dc654e5fed20a74688'},第一次吃，我只能说味道有点差，面和素菜基本上没味道，香肠会有点咸，下次不会来了，吃之前忘记看评分了，居然才3.7,[],2023-10-19 13:44,,"{'口味': '2.0', '环境': '3.0', '服务': '1.5', '品种': '2.0'}"
{'$oid': '668e92dc654e5fed20a74688'},[薄荷]环境： 在银泰负一楼，达美乐披萨的对面！经常看到这家店，第一次去吃！味道没有惊艳但也没踩雷！  [服务铃]服务： 自助选菜菜的品种也够吃了但是今天那个虾丸感觉有点味道，不太新鲜哦！其他都还好～,"['土豆', '娃娃菜', '金针菇', '巴沙鱼']",2023-10-11 18:27,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '4.0', '品种': '4.0'}"
{'$oid': '668e92dc654e5fed20a74688'},装修风格比较大众的餐厅，提供了各种各样的菜品选择，而且食材看起来也比较新鲜。整体口味也还可以，没有特别出彩的地方，但也没有什么明显的问题。 有一点令我感到失望的是，我特意告诉过老板要求少油少盐的做法，结果所有的菜都是炸出来再用酱炒。可想而知出来的菜品简直就是油的不要不要的。我觉得我说了和没说一样，他们完全没有在意我的要求。只是口头的答应了一下。  如果无法满足我的要求，应该告诉我，这样我可以选择去别的餐厅用餐。但是选择了不认真对待这个问题，这让我非常失望。  总之，这家餐厅的装修和菜品选择都还不错，口味也还可以。但是，他们对待客户要求的工作态度真的让人觉得很不认真。如果他们不能遵守客户的要求，至少应该坦诚地告诉客户，而不是让客户感到被忽视。我认为这种态度不应该存在在一个餐厅的服务中。,[],2023-10-10 14:43,3.5,"{'口味': '4.0', '环境': '3.5', '服务': '3.5', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},有人说，想吃麻辣香锅。有人推荐了这家。位置挺好找，就在银泰创意城负一楼。茶颜悦色的斜对面。品种挺多，荤的一个价，素的一个价，想吃什么自取称重即可。挑完付款，没等多久就端上来了。味道还不错，推荐虎皮凤爪和牛柳，好吃,[],2023-09-24 17:22,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '4.0', '品种': '4.0'}"
{'$oid': '668e92dc654e5fed20a74688'},很好吃！！上菜特别快！！收银姐姐人超好的～学生党食堂,"['金针菇', '牛肉']",2023-09-21 18:40,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},首先我真的很喜欢这家的味道！！ 在网上能看到有人对这家评价不是很好，说价格比较贵什么的，但是对比学校里的麻辣香锅都是先煮后炒而且几乎都是科技肉我真的觉得贵就贵点我能接受 女孩子一个人加米饭我觉得三四十是能吃饱的，但这个菜品种类和烹饪方式肯定不能和学校的价格比呀……虽然从吃麻辣香锅来说不便宜，但是如果是当出来玩来改善生活我觉得花个三四十，四五十也完全ok！！,[],2023-09-21 15:24,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},和朋友说好不吃晚饭，在银泰逛街太多好吃的抵制不了诱惑还是莱吃了一点点，很香，中辣也不是很辣，而且泡面是自己选份量不是一包一包那种。,[],2023-09-13 23:35,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '4.0', '品种': '4.5'}"
{'$oid': '668e92dc654e5fed20a74688'},本人一直就是重口味喜欢吃麻辣香锅这一类的，那天下班跟公司同事一起去吃了，份量很足，整个看着也非常干净整洁舒适，很适合我这种不想做饭又重口味的人，离我住的地方特别特别近准备今晚在跟同事们一起去吃,[],2023-09-05 11:22,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5', '品种': '4.5'}"
{'$oid': '668e92dc654e5fed20a74688'},开学之后的银泰，学生真的是超级多啊。银泰负一楼好吃的不算多，这家算一家。 麻辣香锅的品种还算丰富，价格也适中，人均50左右。个人觉得素菜比肉类好吃，推荐平菇、土豆、茄子和热干面啊，感觉下次就只点这几种就够了哈哈哈。荤菜类里面牛肉和鸡肉不错，不推荐牛蛙，肉质很老。 所有菜品希望能加长烹饪时间，总觉得有一丢丢生，希望还能熟透一点。,[],2023-08-31 14:00,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5', '品种': '4.5'}"
{'$oid': '668e92dc654e5fed20a74688'},三个牛蛙腿，三个鸡中，三个基围虾，两块鸡肉，一个人吃是够的，但是就这么多，就要50块，就连那个鸡蛋都是算在荤菜里面的，为什么鸡蛋也是荤菜，难道是因为它还没长成小鸡吗？0.8斤五十块。吃的最贵的麻辣香锅。,[],2023-08-21 00:17,3.0,"{'口味': '4.0', '环境': '5.0', '服务': '5.0', '品种': '4.0'}"
{'$oid': '668e92dc654e5fed20a74688'},[薄荷]环境： 工作日吃饭一般来银泰，半开放式的小店，虽然小，但是还是弄的很干净，整洁 [服务铃]服务： 素菜与荤菜分开称重，两个人点了70多块钱，性价比还行「牛肉」最好吃的还是这个，方便面也不错，点的微辣，整体比较合我这个湖北胃，喜欢吃辣的朋友比较适合，整个体验下来还是可以的，附近工作的小伙伴可以来试一下,[],2023-08-17 12:31,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},感觉一般呀。可以团购。感觉相对比较划算。口味感觉有一点点干。麻辣香锅的那种麻辣香都欠缺点。但是工作餐是够了。团购也OK。边上喝的也多。目前街道口吃的最好吃的麻辣香锅就是群光底下那个椒爷的麻辣香锅了，就是太贵了，性价比不高。,[],2023-08-13 07:15,3.5,"{'口味': '3.5', '环境': '3.5', '服务': '3.5', '品种': '3.5'}"
{'$oid': '668e92dc654e5fed20a74688'},位置在银泰里面，堂食的地方不特别大，味道还可以，四个人点了140多，本来以为点多了，结果吃的干干净净，肉菜偏少，都是丸子什么的，米饭不够吃自己加，网上有代金券，可以减免10元钱，整体还可以吧，商场里面。,[],2023-07-30 11:27,4.0,"{'口味': '4.0', '环境': '3.5', '服务': '4.0', '品种': '4.0'}"
{'$oid': '668e92dc654e5fed20a74688'},麻辣香锅中的及其难吃，米饭完全不像是一顿50左右的档次。失败。,[],2023-07-23 19:28,,"{'口味': '0.5', '环境': '0.5', '服务': '0.5', '品种': '0.5'}"
{'$oid': '668e92dc654e5fed20a74688'},味道真的很一般，肉卷和鱿鱼卷味如嚼蜡，微辣根本没味儿，方便面还是泡发好的那种，真的很压秤，秉承着不浪费粮食的精神才吃完，下次不会再去了。有优惠的话店员也没有说，真无语,[],2023-07-20 13:14,2.5,"{'口味': '2.0', '环境': '3.5', '服务': '2.5', '品种': '2.5'}"
{'$oid': '668e92dc654e5fed20a74688'},又是干饭的一天，味道不错，服务棒棒哒。下次来这边逛在来吃,[],2023-07-17 17:32,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},真的是麻辣香锅刺客啊🥷我觉得味道就那样，我是没那么喜欢，真的有点贵啊，别吃了快跑，不推荐,[],2023-07-04 21:50,2.0,"{'口味': '2.0', '环境': '3.0', '服务': '2.0', '品种': '3.0'}"
{'$oid': '668e92dc654e5fed20a74688'},味道中规中矩，可选的菜品不多，可能是由于在街道口商场里的原因，相对于麻辣香锅而言并不便宜，如果是想吃香锅可以选择其他周边商家，但如果只是为了方便吃个便饭还是建议选择其他，要么就楼上吃点贵的但是好吃的吧。,[],2023-07-04 13:00,2.5,"{'口味': '2.5', '环境': '2.5', '服务': '2.5', '品种': '2.5'}"
{'$oid': '668e92dc654e5fed20a74688'},银泰负一楼的麻辣香锅，口味呢其实中规中矩，就是能吃，也不算特别好吃，在同价位里算不错了。食材也够新鲜，整个份量可能不够两个男士吃，建议吃辣的同学选个中辣。位置在汉堡王的那边，在背街位置。不回再吃第二回。,[],2023-07-01 16:15,4.0,"{'口味': '3.5', '环境': '4.0', '服务': '4.0', '品种': '3.5'}"
{'$oid': '668e92dc654e5fed20a74688'},光盘行动，晚饭吃的太舒服了。下次在来,[],2023-06-23 21:30,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},很不错的一家店，服务、环境、味道都很,[],2023-06-23 21:27,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},味道很不错，服务态度很好，值得点赞！,[],2023-06-23 21:23,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},"偏贵不划算，素菜在最上层容易夹到的都是""荤菜""，品种较少口味是有点咸的，学校里15比这多",[],2023-06-16 18:47,2.5,"{'口味': '3.5', '环境': '4.0', '服务': '3.5', '品种': '3.0'}"
{'$oid': '668e92dc654e5fed20a74688'},今天和朋友路过看到这家店的菜很新鲜就进去试试味道很不错锅都干空了,[],2023-06-12 16:08,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},💜💜💜💌[💌💜💜💜 💜💜💜💌薄💌💜💜💜 💜💜💜💌荷💌💜💜💜 💜💜💜💌]💌💜💜💜 💜💜💜💌环💌💜💜💜 💜💜💜💌境💌💜💜💜 💜💜💜💌:💌💜💜💜 [服务铃]服务: 特别有意思，哑巴新娘差不多 「鱼豆腐」菜品很有意思，第一次见麻辣香锅就那么几种菜，开着好玩儿一样！ 最有意思的是他们家的称！🐮,"['蟹柳', '鱼丸', '鸭血']",2023-06-11 11:41,1.5,"{'口味': '3.0', '环境': '2.5', '服务': '1.5', '品种': '2.5'}"
{'$oid': '668e92dc654e5fed20a74688'},又来这家吃了，每次不知道吃什么的时候就吃这家，肯定不会错，各种配菜都不错，菜品新鲜。 「培根」麻辣香锅里跟培根很配 「鸡胸肉」鸡肉很嫩，还有鸡翅也很不错， 有些块头比较大的菜，都会改成小块，更容易入味，味道也更好,[],2023-06-10 13:35,4.5,"{'口味': '5.0', '环境': '4.5', '服务': '4.5', '品种': '4.5'}"
{'$oid': '668e92dc654e5fed20a74688'},菜品新鲜，点了单人套餐，份量很足的点了中辣，还不错，不能吃辣的朋友可以选择微辣,[],2023-06-10 11:58,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},下午跟同事一起去的，四点多还不是饭点，菜品种类不是很丰富，可选性有点少，建议多上新几样产品， [薄荷]环境: 台位比较少，看起来很卫生，给人感觉很不错 [服务铃]服务: 称重的收银员态度挺好的，只是验代金券还要去找别的工作人员，有点麻烦，建议收银员手机下载个验券软件，吃完了才给我们验的 口味我要的特辣的，感觉不是很辣同事也觉得不够辣，味道还算中规中矩 忘记拍照片啦,"['金针菇', '娃娃菜']",2023-06-04 21:10,4.0,"{'口味': '3.5', '环境': '4.0', '服务': '4.0', '品种': '4.0'}"
{'$oid': '668e92dc654e5fed20a74688'},已经来过好多次啦，个人觉得还是很划算的，提前买好券更值了真不错，量超级足，相当满意，继续保持噢🌞太划算了！用了优惠券绝了，食物份量还很足，下次一定还会再买的！环境非常不错，味道也很棒，快馋死我了，是个聚餐的好去处,[],2023-05-26 17:03,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},很好吃，在武汉吃过最好吃的麻辣香锅，麻麻辣辣超过瘾，已经来吃了几次了，每次逛街都会来光顾一下他家,[],2023-05-20 17:28,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},和闺蜜来逛街，走到这家人挺多，刚好我和闺蜜都是喜欢吃辣，果断进店，菜品挺丰富的，点的中辣，米饭🍚软糯，必须光盘。,"['巴沙鱼', '土豆', '牛肉', '金针菇']",2023-05-20 17:18,4.5,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},[薄荷]环境: 卫生搞的挺干净，不像别的店桌子上面油兮兮的 [服务铃]服务: 前台小姐姐应该是老板娘服务态度很亲和，说话好温柔「广式香肠」无敌了香肠我的最爱 和朋友一起过来逛街我们俩都相中了这家店，菜品特别多，我们俩都能吃辣点的特辣，吃的太舒服了，下次还来,[],2023-05-19 11:09,5.0,"{'口味': '5.0', '环境': '4.5', '服务': '4.5', '品种': '4.5'}"
{'$oid': '668e92dc654e5fed20a74688'},麻辣香锅刺客，就是想普普通通吃个饭，没想到直接40！就这点东西怎么就40！味道就是普通麻辣香锅的味道，最后还剩的都是油，绝对不会再来了！,[],2023-05-18 17:36,1.5,"{'口味': '3.0', '环境': '3.0', '服务': '0.5', '品种': '0.5'}"
{'$oid': '668e92dc654e5fed20a74688'},现做现卖，依口感调味，菜品新鲜！,[],2023-04-25 15:35,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5', '品种': '4.5'}"
{'$oid': '668e92dc654e5fed20a74688'},之前来在南湖那边吃，偶尔一次逛到这边，也发现了这家辣小小，味道还是一如既往的好吃，这边的服务也很好老板也很热情，基本上一个月有时间就来这边吃！很推荐的一家,"['牛肉', '黄瓜', '茄子']",2023-04-24 19:21,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},第一次发现的宝藏店铺，非常不错,"['牛肉', '巴沙鱼', '娃娃菜']",2023-04-24 14:14,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},今天刚好路过这家店，一进门就感受到老板热情的服务，店里平时饭点人超级多，排了一小会队，菜端上来的时候，一股很清香的香味，味道有一说一，在吃过这么多家店里的算是很好的了，下次再来！,"['娃娃菜', '鱿鱼花']",2023-04-22 14:00,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},口味一般般，吃了一嘴花椒 价格偏贵,[],2023-04-19 18:33,2.5,"{'口味': '2.5', '环境': '2.5', '服务': '2.5', '品种': '3.0'}"
{'$oid': '668e92dc654e5fed20a74688'},不能吃辣，店家推荐的酱香，没想到麻辣香锅做不辣的，味道还不错。蛮合我的胃口。,[],2023-04-19 11:35,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},今天第二次去了，算麻辣香锅里面味道比较不错的，就是菜品在减少，另外肉类的一些香肠等都是淀粉类不太好吃，食材感觉比较假其他都挺好的。再就是价格稍微贵点，一个吃30几块钱。但是味道确实不错可以吃，另外米饭太硬了，盛得也比较少～,['娃娃菜'],2023-04-15 00:14,3.5,"{'口味': '4.5', '环境': '4.5', '服务': '3.5', '品种': '4.0'}"
{'$oid': '668e92dc654e5fed20a74688'},超级好吃，很下饭，一个人也能吃饱推荐推荐下次还来,[],2023-04-09 13:05,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},味美价廉，我和同事基本都在他家吃，百吃不腻,"['牛肉', '巴沙鱼', '黄瓜', '鱿鱼花']",2023-04-08 17:18,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},朋友推荐的，去的时候不是饭点出餐很快。味道真的不错,[],2023-04-07 11:57,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},不行，略贵，最重要的是少上菜，，，体验感极差，以后再也不来了，菜品也很干，，，不建议来,[],2023-04-07 11:40,,"{'口味': '2.5', '环境': '2.5', '服务': '1.5', '品种': '2.5'}"
{'$oid': '668e92dc654e5fed20a74688'},味道真心不错，很开胃，一下干了2碗饭，值得推荐,[],2023-04-06 13:54,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},味道好极了，下次还会再来的，祝店家生意兴隆！,[],2023-04-06 13:51,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},店员服务很棒，点了套餐。我不吃培根，帮我换成了鸡肉。,[],2023-04-06 13:47,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},[薄荷]环境: 在银泰负一楼，位置很好，而且店面桌椅比较多，所以不用担心没地方坐。  [服务铃]服务: 因为是用券，所以比较慢，但是使用优惠之后性价比很高。味道也不错，是正宗的麻辣香锅，而且不是工业辣椒，比较香甜，而且份量挺足的。,[],2023-03-27 20:12,3.5,"{'口味': '3.5', '环境': '3.5', '服务': '3.5', '品种': '3.5'}"
{'$oid': '668e92dc654e5fed20a74688'},朋友推荐过来吃的，味道有一说一雀实不错，老板人也好下次休息继续带身边朋友来吃,['牛肉'],2023-03-19 20:17,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},周末人比较多，不过还好有座位，就是有点挤。买的套餐比单点划算一些，量很足，一个人吃足够了。总体来说还是不错的，菜比较新鲜，花生米+培根+豆皮千张+娃娃菜最好吃。前段时间在其他家也吃了麻辣香锅，量很少，味道也不好吃，这家还是可以的，下来再来,"['鸭血', '牛肉']",2023-03-12 16:05,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5', '品种': '4.5'}"
{'$oid': '668e92dc654e5fed20a74688'},味道不错，很下饭，就是有点咸。肉类菜类都还蛮丰富的，但不便宜，两个人点了八十多本来以为够了，结果上菜以后发现好少,[],2023-03-08 21:09,4.0,"{'口味': '4.5', '环境': '4.5', '服务': '4.0', '品种': '4.5'}"
{'$oid': '668e92dc654e5fed20a74688'},街道口银泰城负一楼辣小小麻辣香锅。味道很好菜品很丰富干净卫生服务也好。五星好评。,[],2023-03-07 13:23,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e92dc654e5fed20a74688'},到店里了自己自助下单拿菜品。然后工作人员给你煮好了端上来。煮之前感觉拿了很多吃不完的样子 煮好了之后端上来只有一点点了可以多点一点如果饿的话 工作人员服务态度还蛮好的就是有时候人多的时候可以会顾不过来 下次还会过去吃的,"['牛肉', '巴沙鱼', '鱼丸', '猪肉丝']",2023-03-05 22:16,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5', '品种': '4.5'}"
{'$oid': '668e92dc654e5fed20a74688'},物价局能同意你这么定价吗？这么一点44，开在银泰也不是抢钱的理由,[],2023-03-03 18:30,,"{'口味': '0.5', '环境': '0.5', '服务': '0.5', '品种': '0.5'}"
{'$oid': '668e92dc654e5fed20a74688'},我现在就要去物价局举报这家,[],2023-03-01 18:37,,"{'口味': '1.0', '环境': '0.5', '服务': '0.5', '品种': '0.5'}"
{'$oid': '668e92dc654e5fed20a74688'},这家店能开到现在在座的每一位都有责任  性价比非常低 素菜2.8元/两荤菜5.8元/两 而且都切的非常大块 虽然你开在银泰但你也不能抢钱啊！  贵就算了味道还很一般千万不要点微辣那是一点辣味都没有,[],2023-02-20 13:10,,"{'口味': '1.5', '环境': '3.0', '服务': '3.0', '品种': '1.5'}"
{'$oid': '668e92dc654e5fed20a74688'},下班和同事逛街饿了不知道吃啥，逛着逛着发现开了家新店，刚好很久没吃到麻辣香锅，前几年这边也开了一家麻辣香锅，我们经常去吃，结果后来倒闭了，于是决定去尝尝。品种不算多，自己选择喜欢的夹到盆子里，然后荤菜素菜去称重，味道还能接受。,[],2023-02-08 09:45,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '4.0', '品种': '4.0'}"
{'$oid': '668e92dc654e5fed20a74688'},这家位于银泰创意城负一楼的麻辣香锅店，不是什么大品牌，味道也一般，不满意的点就是性价比确实不高，两个人一小锅吃了也快100，加工出来后分量真的看着不多。  [薄荷]环境: 由于在银泰的美食城内，更新换代都比较快，店内装修也主打快餐，只能说干净整洁，规模也比较小。  [服务铃]服务: 就一名收银员和服务员，基本服务都靠自助。  🥗菜品: 以为拿了挺多，上来时的分量真的很少，相同价位的其实有更多的选择空间，特别喜欢吃麻辣香锅的试试吧。,[],2022-11-28 00:10,2.5,"{'口味': '3.0', '环境': '4.5', '服务': '5.0', '品种': '4.0'}"
{'$oid': '668e9318654e5fed20a7468a'},周三的美食节抢的券，我们中午去的，人好少，只有3.4桌，3个人点了一个「蒜香蛙锅」，单价149，搭配的几个小菜，海带、千张、金针菇，店家会直接烩入锅里，份量味道都还行。「新疆柳枝羊肉串」这个感觉很坑，份量少肉质也一般般，大家要避坑。,['蒜香蛙锅'],2024-07-03 13:08,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '3.5', '品种': '3.5'}"
{'$oid': '668e9318654e5fed20a7468a'},一直喜欢吃牛蛙，这家味道很不错，打底的菜，也很喜欢，有海带，腐竹，魔芋，白菜，金针菇，丰富的很哟，收藏打卡店铺还有烤香肠可以送，牛蛙的汤汁可以干两碗饭，还有烤牛蛙，香烤的孜然味，很入味，肉质嫩的不用多说，可以再次光顾哟！,"['馋嘴麻辣蛙', '小酥肉', '孜然炭烤蛙']",2024-06-29 08:33,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0', '品种': '5.0'}"
{'$oid': '668e9318654e5fed20a7468a'},还可以，点的藤椒味儿的，口味鲜辣鲜麻。 食材用的挺新鲜，吃起来不错。 新出的云南包浆豆腐看见就点了一份，吃起来也不错，之后还有服务人员过来针对新品做口味调查，挺用心的。 环境就是商场里普通水平，自己人小聚或者日常吃还行。,[],2024-06-23 17:47,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.0', '品种': '4.0'}"
{'$oid': '668e9318654e5fed20a7468a'},跟朋友一起来的，就点了一锅蛙两个人够吃了，每次都是吃的香辣蛙锅下次想想试试其他口味的，吃了很多次了蛙肉还是一如既往的嫩，米饭是那种煮熟了一粒一粒的，看起来品质很不错的样子，店员服务也很好挺细心的，蛙喔还是很不错的蛙店！强烈推荐！,[],2024-06-26 22:00,4.5,"{'口味': '4.5', '环境': '5.0', '服务': '5.0', '品种': '4.5'}"
{'$oid': '668e9318654e5fed20a7468a'},蛮好的，来的时候人不多，直接入座了，很喜欢不用排队的，然后也来吃过蛮多次了，有的好吃有的一般（就我个人口味）。这次点的青花椒锅，感觉盐味大于其它的味道，特别是刚上桌，但是这个锅汤汁比较多，最后吸满汤汁的菜还不错，挺好吃的，每次来底下的菜都不一样，如果可以不加不喜欢吃的菜就好了，但底下什么菜上桌之前根本不知道。 [薄荷]环境： 还好，没什么人，感觉挺好的 [服务铃]服务： 感觉就没有服务，进门别的桌都有茶水我们桌没有，吃着饭突然来一下子翻锅，给我菜吓掉了，其它都蛮好的。,[],2024-05-02 17:14,4.5,"{'口味': '4.0', '环境': '5.0', '服务': '3.0', '品种': '5.0'}"
{'$oid': '668e9318654e5fed20a7468a'},[薄荷]环境： 银泰创意城7楼店面位置很好找店面还挺大的干净利落  [服务铃]服务： 服务员很热情点菜上菜有求必应就是上菜有点慢哈哈 「香辣蛙锅」味道还行炸过一遍的牛蛙再炖煮的吃到后面很咸尤其是里面的配茶巨咸 龙虾🦞：是买一锅牛蛙送一锅小龙虾味道还行也是吃到后面很咸很咸,['香辣蛙锅'],2024-06-17 13:23,4.0,"{'口味': '3.5', '环境': '4.5', '服务': '4.5', '品种': '4.5'}"
