_id,评论内容,喜欢的菜,发布时间,用户总分,用户打分
{'$oid': '66651c812395a779b6c46b53'},人很多要等位。 来旅游第一次喝湖北藕汤，太浓稠了，喝一碗就感觉喝不下了，感觉肉也有点腻。 藕带炒鸡，酸辣口，偏酸一些，藕带比鸡好吃。 红烧肉很腻，唯一吃完的是烧椒擂皮蛋，而且这个要自己擂。,[],2024-06-09 02:54,3.0,"{'口味': '2.5', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c812395a779b6c46b53'},作为一个四川的外地游客来说，朋友推荐的这家店，初次尝试，还是很不错的。牛蛙热干面很推荐，面条非常劲道，作为一个面食爱好者来说，给予很高的评价。烤鸡也很好吃，下次去武汉一定会再点的两个菜。味道感觉跟川菜大差不差。哈哈哈总体来说值得一去，记得早点，五点半去吃晚饭都排队半小时很火爆,[],2024-06-09 01:07,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '66651c812395a779b6c46b53'},周末一大早出发来武汉旅游，到了武汉正好赶上饭点，立马就来尝尝武汉的特色藕汤，到店都已经一两点了，还有好多人，还好不用排队。 「铫子筒骨煨藕汤」绝绝子，藕汤浓郁，藕很酥烂 「老武汉热卤合炒」很下饭，很好吃，分量很足 可惜没吃到武昌鱼，售罄了,[],2024-06-09 00:24,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c812395a779b6c46b53'},装修新颖，人气超旺，藕汤确实好喝，其他菜也水准以上，值得推荐！,[],2024-06-08 20:31,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c812395a779b6c46b53'},来菜是一家备受欢迎的湖北菜馆，以藕汤为特色。其藕汤味道浓郁，藕粉糯，骨头肉香四溢，令人回味无穷。此外，来菜的其他菜品也颇具特色，如烧椒皮蛋茄子、粉蒸肉、辣椒炒肉等，口味地道，深受食客喜爱。餐厅环境舒适，服务周到，价格亲民，是品尝湖北美食的好去处。,[],2024-06-08 19:15,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c8e2395a779b6c46b55'},[薄荷]环境： 非常老牌的一家餐厅，环境布置得像民国时期的风格，菜品和服务得到朋友们的一致认可，太有成就感了，下次继续来！  [服务铃]服务： 服务员非常用心，客户的每一个小需求都会留意并满足。  菜品： 「麻酱凤尾」「酱烧青头鸭」「金桂莲子糕」「鱼丸汤」「双皮奶」「油条糍粑」 点了一大桌的菜已经记不清每一道菜的名字了，印象深刻的是麻酱凤尾，麻婆豆腐龙虾，椒麻牛舌，鸭子，入口都很惊艳。 非常美味的一家餐厅，强推🏻,[],2024-06-01 23:47,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '66651c8e2395a779b6c46b55'},粗茶淡饭之前去过兰亭别院，也跟朋友吃过蒸鲜，这次正好在饭点的时候看到这家汉口公馆，就过来吃吃了。 「蒜焗罗氏虾」之前在兰亭别院点过黑胡椒罗氏虾，所以这次在这点了蒜香罗氏虾，罗氏虾个头挺大，虾肉紧实鲜甜，但是蒜香味不够浓郁，至少只虾壳薄薄一层有着蒜香味，但是整体还是不错的。 「小米排骨」糯米蒸排骨的味道，按正常来说应该是能吃到竹筒这个器皿的竹香味，但是没有品尝到，可能器皿是老演员了，只能说整体一般。 「梅干菜红烧肉」选用的是优质五花肉三层，稍微偏肥，味道还不错，可以说入口即化，但是吃多了还是会腻点。 「葱爆牛肉」牛肉很嫩，然后葱香味浓郁，滋味也足够，会带着微微葱自有的甜味。 整体来说，还是不错的，毕竟做这么大这么出名，是有一定的道理，但是性价比不高，偶尔约会什么的来吃一次可以。,[],2024-06-01 13:11,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '4.0'}"
{'$oid': '66651c8e2395a779b6c46b55'},环境很好，服务也好，菜品也好吃[点赞]「扬州狮子头」「蜜枣红烧肉」「蒜焗罗氏虾」「卤乳鸽」「黑蒜口蘑牛肉」「全家福」「酥不腻烤鸭」一上来就卷光了全程忙着吃忘记拍照，菜品很对孩子的胃口呀今天吃了3碗[点赞][点赞][点赞]吃的很开心～,[],2024-06-07 20:30,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '66651c8e2395a779b6c46b55'},[薄荷]环境: 晚上过来的，感觉里面好豪华，然后有一面历史墙，全是武汉以前的老字号，感觉这个挺有意思的。 [服务铃]服务: 入座之后会贴心告知扫码点单和洗手间位置，这一点去很多地方都没有过，有个阿姨送甜汤给我们喝好暖心呀， 这个海鲜池里面有大蟹，还有好大的鱼，看着这鲜活的就想吃 「三鲜豆皮」这个虽然每天过早都会吃，比外面的小摊要精致一小块一小块的 「扬州狮子头」这个肉香味很好，配饭吃很好「烧椒鲈鱼」鱼肉鲜嫩，微辣，开胃好吃,"['三鲜豆皮', '烧椒鲈鱼', '彩虹水果茶', '麻酱凤尾']",2024-05-06 20:00,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c8e2395a779b6c46b55'},生日过来提前定的包房，给爸爸过生日住的家庭聚会，环境真的是非常不错，的确是一个老牌的餐饮企业，菜品现在具有创新，又有一些老式的一些菜品，比较推荐的是麻酱凤尾，菜品也比较新颖创新，也非常好吃，因为所有的菜品都是大师级别最炒制水平，这里生日场景打造非常的不错，非常有氛围感，寿星会送生日面条，有鸡蛋，火腿肠做的生日快乐4个字，非常用心了！整体感觉环境不错，服务不错，菜品也还不错，家庭聚会档次还是可以的。,"['麻酱凤尾', '三鲜豆皮']",2024-05-23 12:52,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '66651c8e2395a779b6c46b55'},好哥们的聚会，大家都要来找我，过年期间照常营业的不多，尤其是家门口能拿出手的就只有汉口公馆莫属。大过年出来吃饭的人还真不少呢，我们很幸运的坐了最后一个中桌，位置还不错。基本上每年在家宴客都会来这儿，原来也是老妈单位的一层食堂和多功能厅改建的，还有我小时候的满满回忆。 [薄荷]环境: 非常有格调呢，多年都不显过时 [服务铃]服务: 春节人很多，基本能顾得过来 「豆腐圆子」依然保持传统的优秀「香煎鲈鱼」也是传统菜色，出品稳定「鲜花椒牛蛙」不是很喜欢里面的酱料感「黄贡椒炒鳝片」相当满意，还有我最喜欢的紫苏搭配「贡藕排骨汤」在湖北菜馆里这样的出品挺失败了，唯一一个大家都不认同的「糊汤豆丝」就是我们家常的腊肉煮豆丝，出了武汉就没这道菜了，真心爱啊！,[],2024-02-14 00:18,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '4.0'}"
{'$oid': '66651c8e2395a779b6c46b55'},[薄荷]环境：环境优雅，有种西餐厅的感觉，很适合情侣约会、盆友小聚哦。 种草：菜品都不错，推荐「小米排骨」「泡椒鳝片」「三鲜豆皮」「贡藕排骨汤」「彩虹水果茶」「葱爆牛肉」「清炒苕尖」「酱油炒饭」「黑猪肉野藕汤」 [服务铃]服务：热情周到。,"['鲜花椒牛蛙', '三鲜豆皮', '泡椒鳝片']",2024-05-05 17:31,4.5,"{'口味': '4.5', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c8e2395a779b6c46b55'},[薄荷]环境： 武汉老牌的餐馆，所以装潢各方面有些老气 [服务铃]服务： 因为请客，所以定了一个包间，有百分之十的服务费，但并没有专属的服务，换餐盘，要手套，都需要叫半天，才会有服务员相应，并且因为我们人不多，座的是小包，服务员也没问需不需要把门帘带上，我们也不好去关，所以一直敞开，那这样订包间还有什么意义呢？ 菜品味道也是那种无功无过，没有难吃，也不会很好吃,[],2024-05-25 14:16,3.5,"{'口味': '3.5', '环境': '3.5', '服务': '3.5'}"
{'$oid': '66651c8e2395a779b6c46b55'},汉口公馆应该开了至少有15年了，以前也来过好多次，这次是老婆和几个闺蜜聚餐，喊我来一起坐坐，吃了个免费午餐！ 虽然是家老店，但店里的装修看起来还是非常新，装修个人的感觉也很有档次。 老婆他们应该点的是个午市套餐，菜的份量冒得问题，味道也非常好，感觉是非常有性价比的套餐。,[],2024-02-29 21:58,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '66651c8e2395a779b6c46b55'},已经是N多次来吃了，口感超级好。狮子头和麻香鸡无敌推荐，还有桂花千禧果，一级赞。服务态度没的说，每个小姐姐都很可爱，而且笑意盈盈。哈哈，这次带香港的盆友过来吃，觉得口味很好。热爱粗茶淡饭，希望越来越好。,[],2024-05-27 20:38,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c8e2395a779b6c46b55'},这家环境真的特别好，之前就有好几个朋友就给我推荐过这家店，说是湖北菜的天花板。今天我进来拔草了，鱼头王超级好吃，很入味然后又不是很辣，豆腐圆子也很棒可以尝得出来是里面的豆腐很新鲜，最喜欢的还是他们家的椒麻鸡，真的好好吃。 很满意，下次一定会再来光顾的,"['豆腐圆子', '三鲜豆皮', '鲜花椒牛蛙', '香煎鲈鱼', '麻酱凤尾', '彩虹水果茶', '双皮奶', '鱼头王']",2024-05-05 12:25,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c8e2395a779b6c46b55'},粗茶淡饭汉口公馆 下雨路过这里，里面还是蛮豪华的感觉，摆放的物品感觉都是古董级别。和朋友过来吃饭感觉很舒服，服务也很赞，感觉都很专业，换骨碟也很及时 「蓝莓山药」甜甜糯糯的，好好吃 「麻香鸡」菜如其名，很香，吃起来好鲜,[],2024-05-04 20:19,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c8e2395a779b6c46b55'},6人套餐有两个套餐，一个788和一个848。先说结论，选的848，不太满意。再来一次估计会选，788套餐。有卡包小包厢，都可以用这些套餐。 先说问题，848的套餐，菜品设置的一点也不合理，完全没展示店铺功力，还不如平时在大厅随便点的合理。 「酥不腻烤鸭」这个和788的「烤鸭两吃」是一个东西。当天品控一般，没别的店惊艳。要吐槽的是上菜顺序，这道菜居然最后上，都吃的差不多了，都不太能吃下。 「夫妻肺片」「湘味腊牛肉」「椒麻鸡」这三道菜放在一个菜单里面，全都是辣味，凉盘，菜品重复，而且味道，没有展示店铺功力。可以换个一两道清淡现炒的。 「清炒时蔬」这个很展现师傅火候，基本上全吃完了。大家评价很高。 「清蒸彩虹斑」实际是改良非洲鲫鱼，味道和鲈鱼差不多，这道做的也可以，都吃完了。 「鱼丸汤」这个评价都不错，但是不是上桌子上的，而是每人上一份盛好的一碗汤，图二。 「三鲜豆皮」「老面大馒头」不知道怎么会在同一个菜单，噎上加噎。 订的小包房，服务还是不错的，装修也可。就是吃了这么多次，对这个套餐有点失望。应该多单点，以河鲜时蔬，汤水为主,[],2024-03-25 00:23,4.0,"{'口味': '3.5', '环境': '3.5', '服务': '5.0'}"
{'$oid': '66651c8e2395a779b6c46b55'},📍在汉口市中心 循礼门地铁站E口出来 过个马路就到了 有停车位  餐厅环境挺好的 有小包间 菜品份量不算大 但也够吃了  没拍到的红焖宁夏滩羊排很不错 肉质细嫩轻松脱骨 里面一起炖的配菜都很好吃  糍粑是湖北的特色 但油条糍粑是第一次吃 大家都赞不绝口 撒了点黑芝麻ontop 有一种广东人吃擂沙汤圆的感觉,"['红焖宁夏滩羊排', '油焖鲜笋', '小炒黄瓜皮', '油条糍粑']",2024-02-06 21:02,4.0,"{'口味': '4.0', '环境': '4.5', '服务': '3.5'}"
{'$oid': '66651c8e2395a779b6c46b55'},环境服务都是非常好的，味道总体也挺好，性价比略弱一点。总体推荐。 每次来小米排骨都是必点，油焖笋丝也是我很喜欢的菜，燕麦山药点了绝对不错。这三个菜吃过不止一次，很推荐。 红烧肉味道很好，有点肥，但是肥肉入口即化，可以说是优质五花了。不过介意肥肉的人慎点。 还点了个牛蛙，味道还可以，没有惊艳，肉的分量少了点。,"['油焖鲜笋', '杏仁燕麦山药']",2024-04-15 21:40,4.5,"{'口味': '4.5', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c8e2395a779b6c46b55'},之前上班一直经过这里，看门店不像一个吃饭的 前一段时间买的直播的券才知道这里是吃饭的  [薄荷]环境：位置之间都很开阔是喜欢的感觉 「椒麻鸡」好吃一口惊艳，下面还有汤也好喝，类似于鸡汤然后淋的花椒油吧 「三鲜豆皮」这个不推荐太一般了 整体菜单选择有点少，多一点选择会更加好，以后有机会还会来吃,[],2024-04-16 22:19,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '66651c8e2395a779b6c46b55'},友人小聚，推荐的这家，来过几次，感觉不错。  [薄荷]环境:订的包房。包房环境没话说，先到的喝口茶，沙发上闲聊下。 「麻酱凤尾」每次必点，清脆爽口。 「烤鸭两吃」厨师现场片，另外椒盐鸭架下酒不错，也是每次的必点菜。  [服务铃]服务:还行吧，订房回信息特别快,[],2024-05-06 11:31,4.0,"{'口味': '4.0', '环境': '5.0', '服务': '4.5'}"
{'$oid': '66651c8e2395a779b6c46b55'},[薄荷]环境: 门口就可以停车，车位还挺多 里面复古风，一进来很高大上的感觉，看不出来开了17年 [服务铃]服务: 服务相当好，细致周到， 「鱼头王」每次来必这个菜，还可以配干油面 「麻香鸡」味道适中，还有包菜鸡肉好好吃 「风干鲫鱼」这个小鱼也超级好吃，有时候外卖也会点 「彩虹水果茶」这个水果茶好适合夏天喝，酸酸甜甜，好清爽,"['麻酱凤尾', '鲜花椒牛蛙', '豆腐圆子', '三鲜豆皮', '彩虹水果茶', '双皮奶', '鱼头王', '芝士焗红薯']",2024-04-30 11:58,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c8e2395a779b6c46b55'},母亲节带妈妈来吃饭，餐厅环境高雅舒适，很适合小家庭团聚用餐。服务人员配置得也挺多，服务热情周到，给客户很好的就餐体验。菜品的口味是属于偏健康清淡的湖北菜，但是调味很不错，很好吃，即便是老年人都可以毫无负担大快朵颐。很不错的一次用餐，下次会再来,"['豆腐圆子', '香煎鲈鱼', '芝士焗红薯']",2024-05-12 13:40,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c8e2395a779b6c46b55'},江汉北路的粗茶淡饭，是我今日用餐的绝佳选择。餐厅的环境雅致宁静，服务人员的热情周到，令人倍感温馨。菜品方面，每道菜都经过精心烹制，色香味俱佳，令人回味无穷。 特别是他们的招牌菜，口感独特，味道鲜美，让人忍不住一再品尝。此外，餐厅的卫生状况也非常好，让人吃得放心。 总的来说，粗茶淡饭不仅提供了美味的佳肴，更带来了一种家的感觉。无论是商务宴请还是朋友聚会，这里都是一个不错的选择。强烈推荐给所有热爱美食的朋友们！,[],2024-05-11 17:47,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c8e2395a779b6c46b55'},位置绝佳，吃完饭步行街散步。推荐菜辣蒸鱼回鱼，感觉很多菜都自带主食功效……糯米、小米、豆皮，都属于主食。饭店有简单封闭停车场、独门独院非常好找，服务员很热情，环境安静，菜品超多应该是经常更新，没有找到贡藕排骨汤所以就没有点汤，来了一个二厂小汽水🥤,[],2024-04-05 08:15,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c8e2395a779b6c46b55'},[薄荷]环境:环境舒适，非常适合家人聚餐。 [服务铃]服务:服务员语言亲切，态度非常好。 「酥不腻烤鸭」强推烤鸭，现场分切，皮脆肉酥，皮子跟其他店吃的完全不一样，非常好吃。还有其他菜品也值得推荐「蒜焗罗氏虾」「鲜花椒牛蛙」「麻酱凤尾」「扬州狮子头」,[],2024-05-04 13:14,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c8e2395a779b6c46b55'},[薄荷]环境: 优雅舒适很适合我们这个年龄的人来用餐。  [服务铃]服务: 很贴心，热情。今天是朋友请客。我们一大桌人都很开心。 「豆腐圆子」「鲜花椒牛蛙」「麻酱凤尾」「三鲜豆皮」「鱼头王」这几个菜都超级好吃。还是好多年前来过，味道没有变。老品牌老字号。,"['三鲜豆皮', '豆腐圆子', '鲜花椒牛蛙', '麻酱凤尾']",2024-04-26 20:37,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c8e2395a779b6c46b55'},循礼门金茂大厦的楼下，装修精致但是是比较早一点的类型，楼下比较好停车，服务员态度热情 「麻酱凤尾」麻将咸鲜，青菜爽口 芝士焗扇贝，扇贝肉颗颗宝满，芝士浓郁 「苏尼特羊肉煲」羊肉肉质软嫩，有土豆萝卜打底，味道中规中矩 「竹筒蒸肉」肉比较小块，但小米味道不错,[],2024-04-03 12:36,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '66651c8e2395a779b6c46b55'},作为汉口公馆十年老粉 在附近玩耍的每次 都会想到来这里吃一口 环境一如既往的好 服务员还是以前熟悉的那个 真个感觉真不一般 今天这个茄子真是绝绝子 从未吃过的做法 值得推荐 不过牛蛙完全不是我想象的那样 汤汁很多也超辣 但那个山药粑真不错 形似糍粑 味比糍粑还好,[],2024-04-21 10:54,4.5,"{'口味': '4.5', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c8e2395a779b6c46b55'},来武汉的第一顿晚餐。我想说，只是环境，就给了满分💯。整个餐厅的环境设计，使每个角落，大厅、大厅的围坐都那么的舒适，更不用说包房了，不是豪华，而是更像个有档次踏实用餐的地方。窗户看出去，都市的灯火和繁华尽在眼底。菜品尽是湖北特色，服务有预见和提前量。,[],2024-04-17 23:27,4.5,"{'口味': '4.5', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c8e2395a779b6c46b55'},真的太棒了，能在武汉吃到这么棒的餐！ 身体不舒服加上本身不太能吃辣，找了好久才找到这家，一看粗茶淡饭品牌的，应该不会错，果然，餐品和环境都很有水准 「鱼肚捞饭」虽然是鱼肚，但做出了鱼翅的口感，汤底也非常鲜，口味跟福州酒宴鱼翅羹非常相近，问了服务员，说是深海鱼的鱼肚，鲜味很足 「香煎鲈鱼」香煎一般不会出错，黑胡椒也用的很收敛不会抢了鱼的味道 「酸汤黄辣丁」好有特色，虽然并不是我特别喜欢的口味（像清淡版的冬阴功），但是喜欢冬阴功的会很爱 「清炒苕尖」全场最佳，不爱吃蔬菜的朋友爱到停不下来，这么好吃的红薯叶真的没想到  PS：不知道是不是去的比较晚，服务员感觉赶着下班，水平跟在乌镇体验差好多，而且套餐前菜没有了也没有说，还是问起才说没有的，然后也没有替换的餐品，虽然是小事，但是减低体验好感，希望能有所提升,"['香煎鲈鱼', '清炒苕尖', '鱼肚捞饭']",2024-06-09 00:13,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '4.5'}"
{'$oid': '66651c8e2395a779b6c46b55'},这家经常来吃，产品比较精致，麻酱凤尾是比较适合小朋友吃的。今天还点了烤鸭一只，现场切的，很新鲜，环境优雅。,[],2024-06-08 13:44,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c8e2395a779b6c46b55'},挺好吃的，环境非常好，服务到位 菜品丰富很有武汉特色 朋友都很满意,[],2024-06-08 13:39,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651c8e2395a779b6c46b55'},用餐环境优雅精致。服务小姐姐小哥哥服务热情周到。夏天来会送粥和开胃小菜。菜品分量足，味道佳，食材新鲜，值得一试,[],2024-06-08 13:23,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651cc82395a779b6c46b57'},[薄荷]环境: 临街商铺，一层主要是展示区，2层卡座就餐。整体就餐环境明亮、整洁。  [服务铃]服务: 服务员不是很多，点餐自己写，点餐完毕后上了烫餐具的热水，广东那边的习惯。后续除了上餐，很少打扰。 「散子牛肉」底下铺的馓子，上面时候滑铲的牛肉丝，量还不错，整体是咸鲜口的，牛肉滑嫩，不塞牙。 「金牌蛋豆腐」这一看就是自家自己做的蛋豆腐，做法很简单，拍层粉子上糊下油锅，出盘浇汁，女生可能会比较喜欢的一道菜。 「火爆三鲜」没有不好异味，厨师勾芡不是很浓重那种，见功底快手菜，不错。 「金牌脆皮猪手」头一次见论片上的猪手，一个猪蹄的一半就是一片，要了4片=2个猪蹄，先卤后炸，外皮有一点点焦脆，内在韧弹，卤的地味够，好吃😋。 「珊瑚鲩鱼」见刀功的一道菜，甜酸口，糊上的有多了，火候过了些。 都是很家常的菜品，性价比也还可以，要是真住周边不远可以来吃吃，但没必要特意过来尝。,"['散子牛肉', '金牌脆皮猪手']",2024-06-04 11:42,3.5,"{'口味': '3.5', '环境': '3.5', '服务': '3.5'}"
{'$oid': '66651cc82395a779b6c46b57'},在繁华的江汉路上，有一家老字号餐馆，它不仅见证了这条街道的变迁，更以其十年如一日的品质，成为了无数食客心中的美食圣地。这家餐馆以其传统的烹饪技艺和对食材的严格挑选，赢得了广泛的赞誉。 餐馆的招牌菜——红烧肉，是每位来到这里的食客必点的佳肴。选用上等猪五花肉，经过大厨的精心烹制，肉质鲜嫩，肥瘦相间，入口即化。每一块红烧肉都仿佛蕴含着厨师对烹饪艺术的热爱与执着，让人回味无穷。 这家江汉路老店无疑是一个值得一试的地方。,[],2024-06-02 13:39,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651cc82395a779b6c46b57'},大家都推荐的刘胖子家常菜果然名不虚传，散子牛肉酥脆香浓，金牌蛋豆腐嫩滑细腻，每一口都是对味蕾的极致挑逗。火爆三鲜更是鲜美无比，色香味俱佳，让人回味无穷。店内一楼饮品区，精选各类饮品，清甜可口，还可以打卡！一定要早点来哦不然就要排队了[狗头],[],2024-06-02 14:44,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651cc82395a779b6c46b57'},刘胖子家菜馆这个名字很亲民感觉在哪个城市都有这样一家店名一样的，关键是味道还是挺不错的这也是我喜欢的，这家店的店员服务挺不错，做事都是事事有回应这点很好，老店果然服务都挺到位的，虾就绝对是店里的招牌酸菜鱼我觉得比较中规中矩但是分量还是挺大，蟹黄丝瓜这道菜丝瓜的做法和我们那边不一样口感较脆挺不错！,[],2024-06-04 19:04,4.5,"{'口味': '4.5', '环境': '4.5', '服务': '4.5'}"
{'$oid': '66651cc82395a779b6c46b57'},去武汉住的民宿附近这家店挺多人排队的但是翻台也挺快 两个人点了三菜一汤最喜欢的是「网红脆皮茄子」脆脆的甜麻甜麻的虽然很高热量但还是忍不住吃还点了「火爆三鲜」这个最后上的都还可以下饭但个人感觉有点油「虾渣」这个第一次吃比较特别试试味道但没全吃完,[],2024-06-01 09:32,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651cc82395a779b6c46b57'},在江汉路逛街逛到肚子饿就带朋友来吃刘胖子啦，正好也是总店。 「干锅千叶豆腐」这个强烈推荐～价格实惠，份量也特别大，我们三个人都没吃完。味道是真的可以，下饭指数拉满。 「手撕包菜」酸辣可口，里面还有点猪油渣，虽然我不吃荤油但是也必须说它真的很好吃。 「网红脆皮茄子」这个一般般吧，调味是还可以的，外面的脆皮是麻麻辣辣又有点甜的，内部软嫩多汁，但是比较适合当成零食来吃。 「爽口牛肉」这个挺踩雷的……调味没什么毛病，牛肉也给得很多，但是我们都不喜欢牛肉的口感，像是生粉放多了，过于嫩了以至于失去了牛肉本身给人的感觉，而一些部分又有筋，所以有种又嫩又难嚼的奇怪口感。打底的苕粉还行吧，不推荐。,[],2024-05-21 12:14,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '4.0'}"
{'$oid': '66651cc82395a779b6c46b57'},[薄荷]环境: 听名字本以为是小破店，那种大排档的感觉，但是到了后发现是个小酒楼，很大，环境蛮新的，很意外 [服务铃]服务: 所有的工作人员都很热情，上水什么的都很及时，很难得 「粉蒸排骨」这一口惊艳到我了，恕我在本土城市真的没吃过好吃的粉蒸系列，而且来这次对粉蒸排骨并没有抱有太大的希望，因为印象中的都很一般而且这家不是专门做粉蒸系列的，但这一口，简直太香了，入口软糯的米香还未适应，猪肉的油香马上就刺激着味蕾，软烂脱骨的口感，简直一绝 「清蒸武昌鱼」没要辣的，要的清蒸的，身为一个海边长大的人，我到现在也想不明白一条新鲜的鱼，做成这样的造型和味道，卖我39？眼泪和口水不争气的流了下来，咸鲜口，面上带一层葱香，鱼肉新鲜，强推 「排骨藕汤」藕汤作为武汉的代表菜，我期待很大，但喝到嘴里有一定落差，因为耦的味道占据主调，略带一点排骨的油香，应该是先炖的耦，在炖排骨，汤是好喝的，没达到预期 「散子牛肉」「干煸藕条」这两个菜，个人觉得无功无过 餐厅性价比高，菜量大，味道有保障，功夫菜没偷手，值得来吃！,[],"2024-04-20
  更新于2024-04-21 12:56",4.5,"{'口味': '4.5', '环境': '4.5', '服务': '5.0'}"
{'$oid': '66651cc82395a779b6c46b57'},大雨天冻得瑟瑟发抖的我和哥哥，还是毅然决然地长途跋涉到这家推荐很多的武汉家常菜馆，来体验正宗本地风味。一路跋涉，衣帽具湿，真是俩吃货……  俩人点了三个菜，还点了店里的手摇果茶，其实菜量不小，而且每一道都很下饭，但来都来了，不尝尝一定会带遗憾走。  「散子牛肉」做攻略就看到的一道菜，牛肉丝和掰碎的馓子都浸泡在芡汁里，牛肉极嫩，馓子油香，混合后乍一吃竟很难分辨出彼此，属于鲜香口味。  「蹄花焖藕」来武汉怎么能不吃藕，这里连猪蹄都能配藕，猪蹄是普通的好吃，关键在于粉糯拉丝的藕，吃一块想一块，要不是住宿的地方没有微波炉真想打包带走。  「鱼杂烧豆腐」热乎乎的一道菜，鱼籽鱼泡豆腐在持续加热的火焰上翻滚鱼辣汤里，下饭！,"['蹄花焖藕', '散子牛肉']",2024-05-02 00:25,5.0,"{'口味': '5.0', '环境': '4.5', '服务': '4.5'}"
{'$oid': '66651cc82395a779b6c46b57'},离开武汉前的最后一顿，决定试一下应该比较能代表当地特色的酒楼土菜✌🏻两个人四道菜被服务员阿姨夸会点菜了嘿嘿。 「马蹄炒肉」没吃过也没想到可以这么做的一道，马蹄甜丝丝的和一捏捏青椒味很搭，清爽不油腻 「鱼杂烧豆腐」没有土腥气，香喷喷的但是个人不喜欢这种没味道的红油菜，配了加热的小锅，如果要吃最好别关火，凉了以后会凝固没法吃 「干煸藕条」好吃！！！椒麻味香晕了，藕条比想象中粗一点有点像细薯条，北方人第一次吃油炸的藕条，感觉比土豆还合适，基本可以在回油变软之前空盘 「清蒸武昌鱼」其实是为了武昌鱼来吃的，超嫩，口味上就是豉油蒸鱼的感觉，但价格很感人分量也足，好吃,"['干煸藕条', '清蒸武昌鱼', '马蹄炒肉']",2024-05-09 10:41,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
{'$oid': '66651cc82395a779b6c46b57'},黄陂街的刘胖子，在家常菜上做文章，平常小菜做出了不一样的味道 推荐菜品 外婆红烧肉 肥瘦相间的猪肉，和鹌鹑蛋组合在一起，用西兰花和圣女果来搭配颜色，看上去色彩鲜艳，有喜庆的味道，咬一口味道鲜美，色香味俱全。 金牌蛋豆腐 豆腐块走油，外酥里嫩，淋上一层蜜汁以后，又好看又好吃，价廉物美，大受欢迎，所以获得了金牌。,[],2024-05-23 16:48,4.0,"{'口味': '4.0', '环境': '4.0', '服务': '4.0'}"
{'$oid': '66651cc82395a779b6c46b57'},当地很有名的一家餐馆，据说有三十多年的历史，生意还不错，我们一行七人，点了13道菜，员工会提醒，这家刘胖子楚菜馆的味道真是让人回味无穷！特别推荐他们的招牌，口感酸爽，辣度适中，还有一丝微微甜味，简直是绝配！而且服务态度也非常好，每次来都能感受到他们的热情和耐心。下次还会再来的！,[],2024-04-27 00:18,5.0,"{'口味': '5.0', '环境': '5.0', '服务': '5.0'}"
